"ensemble_id","year","depletion","spawning_potential","spawning_potential_nofish","recruitment","fishing_mortality","sb_sbmsy","f_fmsy"
"ensemble-087",1986,0.748403517619618,1187.1925,1586.3,94.12697,0.0814806953212848,3.68225,0.18735
"ensemble-087",1987,0.734169545872586,1181.455,1609.24,191.3470654,0.0922118311000611,3.66425,0.2404
"ensemble-087",1988,0.719107125392156,1194.7875,1661.4875,165.136334,0.0758062185118377,3.7055,0.206775
"ensemble-087",1989,0.707593048697378,1183.6475,1672.78,145.529248,0.0755211772175676,3.67125,0.20325
"ensemble-087",1990,0.70361045954099,1258.3475,1788.415,132.892019,0.104491563920508,3.90275,0.246175
"ensemble-087",1991,0.697838526719784,1310.0575,1877.3075,92.750155,0.121416554995363,4.063,0.225975
"ensemble-087",1992,0.684492265077872,1309.7075,1913.4,189.788499,0.113709356222428,4.062,0.28575
"ensemble-087",1993,0.661261187235187,1247.375,1886.3575,90.393911,0.104231896839535,3.86875,0.253175
"ensemble-087",1994,0.642873959348934,1208.3025,1879.5325,191.971469,0.101046393884197,3.7475,0.29155
"ensemble-087",1995,0.625114633478558,1175.8375,1880.995,81.174432,0.110083998085496,3.64675,0.2583
"ensemble-087",1996,0.618139444078385,1139.8275,1843.965,206.18316,0.115329220896313,3.535,0.242575
"ensemble-087",1997,0.629080495499368,1188.97,1890.0125,81.238428,0.150062097906462,3.6875,0.306875
"ensemble-087",1998,0.617486120335562,1197.02,1938.5375,177.14161,0.15609831251478,3.7125,0.358075
"ensemble-087",1999,0.599329872412613,1172.9425,1957.09,126.044464,0.210980027797296,3.63775,0.389125
"ensemble-087",2000,0.572794229250435,1113.28,1943.595,210.869033,0.184034877907622,3.45275,0.37285
"ensemble-087",2001,0.551688117693604,1056.28,1914.6325,91.128665,0.162309139750704,3.276,0.321575
"ensemble-087",2002,0.538824327240221,1048.8,1946.46,168.140234,0.146089186838419,3.25275,0.401625
"ensemble-087",2003,0.52496206194126,1055.9625,2011.5025,104.91709,0.183383604789892,3.275,0.36565
"ensemble-087",2004,0.513476144758742,1038.915,2023.2975,185.373889,0.193283334759372,3.2225,0.519125
"ensemble-087",2005,0.492717613301758,983.0825,1995.225,100.514955,0.195964166740495,3.049,0.41205
"ensemble-087",2006,0.481891134832311,954.795,1981.35,126.259045,0.219178498662744,2.96125,0.4452
"ensemble-087",2007,0.473590537254035,942.502,1990.12,125.542391,0.221549262630467,2.92325,0.4588
"ensemble-087",2008,0.45851557178766,897.0135,1956.3425,123.866865,0.312995909657507,2.782,0.498325
"ensemble-087",2009,0.44040164034247,831.75575,1888.63,142.85395,0.227913673617836,2.57975,0.514025
"ensemble-087",2010,0.421257348383185,773.0125,1835.0125,95.846728,0.183210272275886,2.39775,0.43325
"ensemble-087",2011,0.411990850129783,751.95025,1825.1625,103.730151,0.24549418274004,2.33225,0.541825
"ensemble-087",2012,0.402830221269081,728.8095,1809.2225,181.435064,0.2244777850212,2.26025,0.555525
"ensemble-087",2013,0.393289724984988,689.32775,1752.7225,152.90645,0.215931607839946,2.13775,0.507525
"ensemble-087",2014,0.395810774652297,695.2535,1756.53,91.371638,0.261824370248406,2.156,0.55155
"ensemble-087",2015,0.402559574900691,737.50625,1832.0425,119.452481,0.22142462298904,2.28725,0.494725
"ensemble-087",2016,0.402552762821493,750.26375,1863.765,134.140273,0.306831459029704,2.32675,0.520575
"ensemble-087",2017,0.397557102774033,725.45425,1824.78,124.047049,0.198420458586149,2.24975,0.440725
"ensemble-087",2018,0.393727452252856,705.29875,1791.3375,101.7363,0.229228197374741,2.1875,0.521825
"ensemble-087",2019,0.390586517380345,696.12575,1782.2575,105.46044,0.176752265523182,2.159,0.4687
"ensemble-087",2020,0.392111962169586,692.3815,1765.775,124.9311,0.310412802532788,2.14725,0.505675
"ensemble-087",2021,0.398144988722457,688.4325,1729.1,96.316442,0.302570318836701,2.135,0.49395
"ensemble-087",2022,0.398902529954155,675.42675,1693.2125,89.830323,0.346331283214828,2.09475,0.540875
"ensemble-087",2023,0.385757364985306,640.57325,1660.56,131.284195,0.370663468424373,1.98675,0.584175
"ensemble-087",2024,0.361005492511762,582.01125,1612.195,134.068641,0.244387628386107,1.805,0.6316
"ensemble-088",1952,0.995960550433752,2013.15,2021.315,127.519286,0.00751632148225944,5.72175,0.0524775
"ensemble-088",1953,0.982778375415479,2034.9925,2070.6525,145.057121,0.00730510715735309,5.784,0.0492375
"ensemble-088",1954,0.974282743838611,2052.2925,2106.465,132.828811,0.00588257162946829,5.833,0.0323725
"ensemble-088",1955,0.967616589396309,2069.34,2138.595,127.613145,0.00747488754972918,5.8815,0.051595
"ensemble-088",1956,0.958769086953683,2092.305,2182.2825,75.1233399,0.00971989024665992,5.947,0.05889
"ensemble-088",1957,0.949410421373688,2149.375,2263.905,50.9756339,0.0144845133800803,6.109,0.08247
"ensemble-088",1958,0.93259723432299,2087.2925,2238.15,92.208445,0.0208402809307603,5.9325,0.1253175
"ensemble-088",1959,0.910282297976798,1896.7575,2083.7025,113.148766,0.0124894580822622,5.39125,0.1170325
"ensemble-088",1960,0.891490041060176,1689.1775,1894.78,68.9408023,0.016343771361292,4.80125,0.1125025
"ensemble-088",1961,0.884590798455553,1636.3625,1849.8525,80.5483484,0.013629589400895,4.651,0.11037
"ensemble-088",1962,0.877682836291305,1566.4225,1784.725,79.065736,0.0132716902136795,4.45225,0.1087675
"ensemble-088",1963,0.869288936620987,1483.2525,1706.2825,70.768409,0.0171477880849435,4.21575,0.1432125
"ensemble-088",1964,0.858348756726853,1380.875,1608.7575,72.1915502,0.0115281331812281,3.92475,0.1089825
"ensemble-088",1965,0.858795539130251,1319.3225,1536.2475,52.6455604,0.0137500374586188,3.75,0.10364
"ensemble-088",1966,0.859622526206929,1280.0725,1489.11,104.192305,0.0134257477114616,3.63825,0.1193525
"ensemble-088",1967,0.853749924884853,1207.625,1414.495,40.569757,0.0177495083697539,3.4325,0.131175
"ensemble-088",1968,0.849633913670085,1137.8,1339.165,62.9402266,0.0136916426474881,3.234,0.107415
"ensemble-088",1969,0.850811633316237,1123.8775,1320.9475,73.4530199,0.0161295546854171,3.19425,0.135365
"ensemble-088",1970,0.846523068480263,1079.7825,1275.55,78.3236366,0.0270160408370647,3.069,0.130185
"ensemble-088",1971,0.843339763465404,1043.77,1237.6625,42.4868787,0.0303148591415851,2.96675,0.131725
"ensemble-088",1972,0.839272645159469,1040.675,1239.9725,56.094611,0.0426265606385514,2.958,0.18235
"ensemble-088",1973,0.823529903648561,984.845,1195.8825,90.218435,0.0242224375305019,2.79925,0.152525
"ensemble-088",1974,0.812887599420607,937.2025,1152.93,37.3165918,0.0457972634972572,2.664,0.1709
"ensemble-088",1975,0.802991396021233,918.58,1143.9475,131.091487,0.0358585425430768,2.61075,0.2171
"ensemble-088",1976,0.784555771811484,882.79,1125.21,41.030398,0.0422191332224461,2.509,0.223
"ensemble-088",1977,0.771001479870083,889.595,1153.8175,102.9535,0.0503902338623018,2.5285,0.24695
"ensemble-088",1978,0.765913424396338,931.9175,1216.74,11.6154053,0.0392449547334854,2.64875,0.204475
"ensemble-088",1979,0.753801287167521,927.9275,1230.9975,48.9506142,0.0536962897902629,2.6375,0.26275
"ensemble-088",1980,0.735439333348227,905.2725,1230.9275,79.019705,0.0444673151906614,2.573,0.264025
"ensemble-088",1981,0.718879028251298,839.205,1167.38,93.90791,0.0688896584722973,2.38525,0.250725
"ensemble-088",1982,0.70991844286364,803.8655,1132.335,99.413608,0.0811744892480779,2.285,0.291125
"ensemble-088",1983,0.703572467070286,810.56825,1152.075,76.712531,0.0974241207272546,2.30375,0.286925
"ensemble-088",1984,0.697638347654365,860.2125,1233.035,62.315311,0.11231474293204,2.445,0.311975
"ensemble-088",1985,0.678549313110155,887.59,1308.07,110.4640768,0.106162492259028,2.52275,0.326625
"ensemble-088",1986,0.655824582609353,868.115,1323.7,67.4376615,0.112829104217976,2.46775,0.3001
"ensemble-088",1987,0.639595068443678,867.785,1356.7725,126.1734242,0.124187334307644,2.4665,0.38345
"ensemble-088",1988,0.621684380612952,879.14875,1414.14,110.894214,0.110572996534413,2.499,0.331025
"ensemble-088",1989,0.608980875205977,874.95175,1436.7475,105.505182,0.0986609999847764,2.48675,0.322375
"ensemble-088",1990,0.603996412602598,931.065,1541.5075,94.05494,0.134401472128902,2.64625,0.38885
"ensemble-088",1991,0.597382830198822,972.3675,1627.7125,70.010568,0.160588497905119,2.76375,0.354275
"ensemble-088",1992,0.583898961931515,977.46,1674.0225,133.039682,0.173191007944147,2.77825,0.444875
"ensemble-088",1993,0.560759965676651,936.1425,1669.4175,61.291726,0.139188557545955,2.66075,0.39165
"ensemble-088",1994,0.540910256239265,912.51425,1686.9975,139.29446,0.138520766146367,2.59375,0.450825
"ensemble-088",1995,0.519642526937425,885.20325,1703.485,54.009828,0.137605714809613,2.51575,0.400325
"ensemble-088",1996,0.512277422499049,861.9375,1682.56,145.527401,0.154745621594695,2.45,0.375425
"ensemble-088",1997,0.524578749053654,904.23475,1723.735,55.652604,0.203058398184877,2.57,0.472275
"ensemble-088",1998,0.511736732917288,905.28275,1769.04,137.131577,0.204878743116173,2.573,0.556325
"ensemble-088",1999,0.490656506856478,879.75325,1793.0125,87.639972,0.300245887178287,2.5005,0.603125
"ensemble-088",2000,0.462739311652285,829.88825,1793.425,156.362313,0.247887254355841,2.3585,0.584025
"ensemble-088",2001,0.440207033179186,784.3785,1781.84,65.898932,0.212755877645947,2.22925,0.501475
"ensemble-088",2002,0.426178875386606,777.16275,1823.56,125.941408,0.190655796956488,2.20875,0.6277
"ensemble-088",2003,0.411005171235186,777.107,1890.7475,77.443869,0.234678148170014,2.20875,0.5676
"ensemble-088",2004,0.400181785912831,766.63425,1915.715,141.087828,0.265427184630732,2.179,0.7974
"ensemble-088",2005,0.38000521991858,724.35075,1906.16,75.190674,0.256135831412288,2.05875,0.634125
"ensemble-088",2006,0.370579966782757,707.86425,1910.1525,94.613301,0.250428304559683,2.01175,0.688875
"ensemble-088",2007,0.360465995728826,695.83725,1930.3825,105.2411989,0.301388037499986,1.97775,0.706125
"ensemble-088",2008,0.347602807032255,663.24875,1908.065,90.913539,0.408565613829364,1.885,0.7602
"ensemble-088",2009,0.33253983082401,618.49,1859.8975,113.660647,0.291002849558122,1.75775,0.7786
"ensemble-088",2010,0.31497188276691,579.14825,1838.73,79.289439,0.231396039700893,1.64625,0.65025
"ensemble-088",2011,0.309039293268228,570.56225,1846.245,85.420054,0.314035450921941,1.62175,0.8064
"ensemble-088",2012,0.301040115856899,556.57275,1848.8325,136.561985,0.283127648340738,1.582,0.825425
"ensemble-088",2013,0.29274875946542,529.936,1810.2075,123.824452,0.265825005118096,1.50625,0.74745
"ensemble-088",2014,0.296861157803098,542.18425,1826.39,71.875434,0.321698923039127,1.54125,0.800475
"ensemble-088",2015,0.305191695798706,583.1725,1910.84,97.227758,0.261042142836697,1.65725,0.71305
"ensemble-088",2016,0.306532569499501,599.2865,1955.05,100.571691,0.360098906925897,1.70325,0.746125
"ensemble-088",2017,0.303665711209971,585.32325,1927.525,100.812569,0.246155489849178,1.6635,0.631
"ensemble-088",2018,0.302638754125728,574.683,1898.9075,76.626861,0.288131440134848,1.6335,0.743825
"ensemble-088",2019,0.30046305187744,567.11725,1887.4775,85.959817,0.196390335619043,1.61175,0.668875
"ensemble-088",2020,0.300888904339827,562.57725,1869.7175,90.871256,0.332123370242517,1.59875,0.714075
"ensemble-088",2021,0.306419857536639,561.3765,1832.05,83.286051,0.314230463467541,1.59575,0.7058
"ensemble-088",2022,0.306815973990909,551.132,1796.295,70.698341,0.435006472737587,1.56625,0.7691
"ensemble-088",2023,0.29853348976875,519.70725,1740.8675,97.513536,0.426359094369868,1.477,0.82465
"ensemble-088",2024,0.279438451086157,475.05375,1700.03,89.70021,0.307536084086685,1.3505,0.91235
"ensemble-089",1952,0.995104392653101,1783.14,1791.9125,211.829082,0.00562102597947786,9.55225,0.0411125
"ensemble-089",1953,0.980146517741613,1791.4775,1827.765,138.676452,0.00581079889465389,9.597,0.038435
"ensemble-089",1954,0.971821941002273,1800.8225,1853.0375,234.718415,0.00386330469846148,9.64675,0.0264875
"ensemble-089",1955,0.964859856319443,1793.66,1858.985,229.303417,0.00593473294761492,9.60825,0.0429725
"ensemble-089",1956,0.955012726368847,1762.55,1845.5775,130.5477369,0.00816566202615076,9.44225,0.04842
"ensemble-089",1957,0.94581209700166,1802.375,1905.6375,89.7020757,0.0125728020669395,9.655,0.0675975
"ensemble-089",1958,0.927932605234252,1738.15,1873.1425,206.354584,0.0163523242918766,9.31125,0.1021275
"ensemble-089",1959,0.904138131611656,1562.145,1727.7725,83.068268,0.0121002848661465,8.3685,0.095245
"ensemble-089",1960,0.884421788644448,1380.62,1561.0425,144.5899543,0.0127337776610954,7.39575,0.0973225
"ensemble-089",1961,0.876113647370935,1316.0125,1502.1025,86.828822,0.0126001527709657,7.04975,0.0970325
"ensemble-089",1962,0.867142753249149,1222.1575,1409.4075,131.700412,0.0107852605224075,6.547,0.0947725
"ensemble-089",1963,0.858513455146382,1142.9175,1331.275,135.821885,0.0134230415959421,6.1225,0.1223975
"ensemble-089",1964,0.847256236373446,1056.035,1246.4175,89.8658902,0.0100184457152322,5.65725,0.0911475
"ensemble-089",1965,0.851901646325933,1020.165,1197.515,81.6635099,0.0119213450965536,5.465,0.0865875
"ensemble-089",1966,0.856071609093178,1003.485,1172.1975,176.288732,0.0106499732095393,5.3755,0.0995625
"ensemble-089",1967,0.850486317344234,947.21,1113.7275,52.263632,0.0150936514481823,5.07425,0.1081975
"ensemble-089",1968,0.846943762960713,892.395,1053.665,99.1746352,0.0119143764491995,4.7805,0.0901625
"ensemble-089",1969,0.84971624076917,889.74,1047.1025,124.8530645,0.0133002766892302,4.7665,0.1142625
"ensemble-089",1970,0.844185901512601,846.2225,1002.4125,83.488179,0.0241064606495564,4.53325,0.108965
"ensemble-089",1971,0.840862589885365,814.7475,968.9425,73.8445784,0.0275035184000764,4.3645,0.11357
"ensemble-089",1972,0.835674153668579,807.2675,966.0075,79.90151,0.0338167489543297,4.3245,0.1595
"ensemble-089",1973,0.815501620154891,746.8425,915.8075,115.258858,0.0208238309181828,4.0005,0.1337425
"ensemble-089",1974,0.804350134757737,700.595,871.0075,54.308806,0.0364972298949795,3.753,0.1507
"ensemble-089",1975,0.793426156749452,681.10875,858.44,163.049467,0.0293034781630598,3.64875,0.19165
"ensemble-089",1976,0.770407277213196,643.24,834.935,67.142457,0.0376371200293661,3.446,0.20105
"ensemble-089",1977,0.753369806885567,636.18125,844.4475,122.3529845,0.0465071466843481,3.408,0.225475
"ensemble-089",1978,0.746731378312484,655.436,877.74,15.6129025,0.0395297340638958,3.511,0.1897
"ensemble-089",1979,0.731865213729568,638.70975,872.715,85.5277511,0.0472810890633275,3.4215,0.25035
"ensemble-089",1980,0.70692187627401,606.8995,858.51,88.773168,0.0408170983068516,3.251,0.25465
"ensemble-089",1981,0.68518114230845,547.667,799.3025,125.482334,0.0590824927985567,2.934,0.238475
"ensemble-089",1982,0.676443109884759,520.94575,770.125,125.318225,0.0702978371925799,2.79075,0.271275
"ensemble-089",1983,0.673200185345046,530.29325,787.72,95.143695,0.0906225128231347,2.84075,0.267625
"ensemble-089",1984,0.672698169343777,572.599,851.1975,111.3829262,0.104038723321441,3.067,0.2952
"ensemble-089",1985,0.652570579330002,588.387,901.645,112.9633827,0.0988104813153004,3.152,0.308525
"ensemble-089",1986,0.627157038539217,567.48775,904.8575,87.554021,0.106872496940465,3.04,0.284275
"ensemble-089",1987,0.611115675564648,565.29575,925.0225,164.9701263,0.112892364747877,3.028,0.366
"ensemble-089",1988,0.592674647271819,569.60775,961.08,142.46375,0.102613159841387,3.0515,0.312925
"ensemble-089",1989,0.58023940542251,563.8665,971.7825,121.7747946,0.0956638878379829,3.02075,0.308575
"ensemble-089",1990,0.574882127357753,597.75525,1039.7875,100.761925,0.136132116753036,3.2025,0.3795
"ensemble-089",1991,0.565468119738374,615.77075,1088.9575,152.308005,0.15094545504659,3.299,0.355775
"ensemble-089",1992,0.549655730333016,608.09925,1106.3275,116.014268,0.183066260700576,3.2575,0.443875
"ensemble-089",1993,0.520408576191297,565.84675,1087.3125,93.34865,0.132818307243279,3.0315,0.399325
"ensemble-089",1994,0.494822351574758,546.3915,1104.2175,159.873721,0.129993460370402,2.92725,0.464125
"ensemble-089",1995,0.467678433288547,516.89925,1105.245,59.866283,0.140143943658877,2.769,0.40765
"ensemble-089",1996,0.462353512702089,502.04425,1085.845,178.593562,0.14695529781356,2.6895,0.3808
"ensemble-089",1997,0.481739513515214,535.822,1112.265,61.668814,0.219603879847181,2.87025,0.489475
"ensemble-089",1998,0.462545303217795,525.17625,1135.405,166.171084,0.195249803806012,2.81325,0.583575
"ensemble-089",1999,0.433089636587044,492.57125,1137.3425,132.123723,0.304176647037757,2.63875,0.6491
"ensemble-089",2000,0.396889408044657,449.35025,1132.18,165.027337,0.238504582455498,2.40725,0.628225
"ensemble-089",2001,0.371818015884322,417.59625,1123.12,91.609646,0.21193161895346,2.237,0.53415
"ensemble-089",2002,0.35936622342106,412.3395,1147.4075,139.91813,0.188944180895011,2.209,0.66375
"ensemble-089",2003,0.344070989136841,410.08875,1191.8725,108.067929,0.228855880059408,2.197,0.604475
"ensemble-089",2004,0.335819418010566,405.38525,1207.1525,167.095497,0.237710516437616,2.1715,0.8322
"ensemble-089",2005,0.312142655971294,374.05225,1198.3375,105.522144,0.240940819693673,2.004,0.666075
"ensemble-089",2006,0.306941469525636,369.35725,1203.3475,107.940925,0.24691311676409,1.97875,0.719725
"ensemble-089",2007,0.301998640352937,369.82225,1224.5825,117.26036,0.300626832567899,1.98125,0.7487
"ensemble-089",2008,0.290469220923992,351.77275,1211.05,128.333581,0.367473802204687,1.88425,0.812875
"ensemble-089",2009,0.272563589109965,319.867,1173.55,134.400916,0.262110859816202,1.7135,0.82185
"ensemble-089",2010,0.255983564680516,295.6175,1154.83,95.999636,0.212270218765734,1.5835,0.677225
"ensemble-089",2011,0.256788990628539,298.74125,1163.3725,107.1632916,0.30331184047391,1.60025,0.845825
"ensemble-089",2012,0.250955557752569,291.91025,1163.195,168.928416,0.24953774837511,1.56375,0.85915
"ensemble-089",2013,0.240648895766241,272.93375,1134.1575,147.164992,0.251275656530786,1.462,0.766025
"ensemble-089",2014,0.247823510244427,283.3075,1143.1825,88.214735,0.321967736385211,1.518,0.820975
"ensemble-089",2015,0.260203344074755,312.2915,1200.1825,119.383703,0.25644652902435,1.67275,0.750025
"ensemble-089",2016,0.260762981206504,318.9555,1223.1625,117.845596,0.362321503485527,1.7085,0.798025
"ensemble-089",2017,0.255317907103722,305.11575,1195.0425,128.488259,0.239411203289358,1.6345,0.680125
"ensemble-089",2018,0.252662929222144,295.651,1170.14,99.881066,0.280099193644348,1.58375,0.793925
"ensemble-089",2019,0.249709324858538,289.935,1161.09,109.497145,0.195877793076055,1.553,0.7004
"ensemble-089",2020,0.254001325616455,293.16325,1154.18,104.359047,0.339653322627564,1.5705,0.7421
"ensemble-089",2021,0.26332680871443,299.66525,1137.9975,107.634434,0.349359014415828,1.6055,0.757
"ensemble-089",2022,0.265144153621225,297.4175,1121.72,80.592088,0.473995570433128,1.59325,0.841475
"ensemble-089",2023,0.250833970748441,270.54325,1078.575,125.381899,0.42121879252051,1.4495,0.92655
"ensemble-089",2024,0.219590376523072,229.8705,1046.815,118.742228,0.307697099112738,1.23125,1.0074
"ensemble-090",1952,0.999157217931462,9173.165,9180.9025,295.92594,0.00236378236203893,13.6975,0.0161445
"ensemble-090",1953,0.996279188916948,9450.54,9485.835,183.82538,0.00233768811418714,14.115,0.015004
"ensemble-090",1954,0.994087915776962,9668.3425,9725.8425,279.41828,0.00158837429839187,14.44,0.0100695
"ensemble-090",1955,0.992050842619287,9800.1925,9878.72,217.33305,0.00274406641569864,14.635,0.01716775
"ensemble-090",1956,0.989308488743461,9721.89,9826.955,126.019092,0.003355158608753,14.5175,0.0200505
"ensemble-090",1957,0.986078380085359,9660.425,9796.8125,89.945291,0.00495957744793734,14.4275,0.0280425
"ensemble-090",1958,0.980988681556255,9282.755,9462.6525,228.808861,0.00657243677138933,13.8625,0.041605
"ensemble-090",1959,0.974517216768307,8574.7575,8798.98,85.648371,0.00531891778698102,12.8075,0.03852
"ensemble-090",1960,0.968873741645934,7794.3325,8044.735,142.822453,0.0057265329875949,11.64,0.0384725
"ensemble-090",1961,0.964594757445148,7315.94,7584.47,92.372857,0.00564529864375258,10.925,0.0398725
"ensemble-090",1962,0.960383871136447,6794.495,7074.77,125.80563,0.00523042184659116,10.1475,0.0396875
"ensemble-090",1963,0.955960691522568,6297.5225,6587.6375,90.734774,0.00716078001547025,9.404,0.05319
"ensemble-090",1964,0.951006539873289,5795.2175,6093.7725,103.325879,0.00494798980617182,8.654,0.0415325
"ensemble-090",1965,0.94893491847113,5379.225,5668.6975,73.0292834,0.00563898903879906,8.033,0.04072
"ensemble-090",1966,0.947013143129651,5034.0425,5315.705,147.793277,0.00569018845901127,7.51725,0.047535
"ensemble-090",1967,0.943727729874559,4681.93,4961.1025,53.4751277,0.00752582575278275,6.9915,0.05371
"ensemble-090",1968,0.940924657998122,4341.6075,4614.1925,85.5234827,0.00612241849435329,6.48325,0.044905
"ensemble-090",1969,0.93950403425669,4136.85,4403.2275,121.0364066,0.00733120870939372,6.1775,0.05729
"ensemble-090",1970,0.936947779375936,3910.0775,4173.2075,78.3828598,0.0136828537784288,5.839,0.0556825
"ensemble-090",1971,0.934835513982301,3721.26,3980.6575,78.131402,0.014569242548029,5.557,0.0573275
"ensemble-090",1972,0.93188694162519,3621.52,3886.2225,69.872777,0.0201034340877324,5.40825,0.0797975
"ensemble-090",1973,0.925259452305074,3441.1625,3719.1325,112.968481,0.0139476418269478,5.13875,0.0675625
"ensemble-090",1974,0.919457451642859,3257.555,3542.91,50.261755,0.0213007105378622,4.86475,0.0774225
"ensemble-090",1975,0.913202336882592,3131.695,3429.355,159.5808,0.0190530248612326,4.6765,0.0998175
"ensemble-090",1976,0.903871131830405,2994.1025,3312.5325,72.481496,0.0213312248724578,4.47125,0.1067725
"ensemble-090",1977,0.895084461055847,2936.065,3280.21,119.497954,0.0266903253185287,4.3845,0.1200725
"ensemble-090",1978,0.889628939037799,2979.5875,3349.2475,20.925636,0.0200194545203338,4.4495,0.09957
"ensemble-090",1979,0.882478027604514,2953.74,3347.0975,79.394058,0.0254876385227791,4.411,0.12585
"ensemble-090",1980,0.873216912220163,2907.57,3329.7225,82.45012,0.024050467465676,4.34175,0.1243
"ensemble-090",1981,0.865229261943758,2772.1275,3203.9225,111.642474,0.0393042885944948,4.1395,0.1189
"ensemble-090",1982,0.859170556555858,2663.8175,3100.4525,119.570068,0.0472178045087993,3.97775,0.14295
"ensemble-090",1983,0.852702284722002,2625.8775,3079.4775,88.103576,0.0564305321218362,3.92125,0.14515
"ensemble-090",1984,0.845258089799575,2679.895,3170.505,92.861219,0.0580698374136036,4.00175,0.158225
"ensemble-090",1985,0.832400896847307,2728.735,3278.15,118.9048286,0.0649119593102594,4.07475,0.16555
"ensemble-090",1986,0.817822617798027,2693.8525,3293.9325,69.14222,0.0643656006371921,4.0225,0.15445
"ensemble-090",1987,0.804712803200706,2671.56,3319.8925,150.851361,0.0739583481820903,3.9895,0.19805
"ensemble-090",1988,0.790363147207075,2683.6425,3395.455,132.914849,0.0669026971236337,4.0075,0.1741
"ensemble-090",1989,0.778250361998863,2659.12,3416.7925,102.374219,0.0629771197963827,3.97075,0.175225
"ensemble-090",1990,0.768413009907506,2738.015,3563.2075,100.138895,0.080579970998333,4.089,0.214325
"ensemble-090",1991,0.759575540204081,2815.08,3706.1225,81.981415,0.089815510291351,4.2035,0.192775
"ensemble-090",1992,0.748105859983263,2824.9375,3776.12,136.166753,0.0950450855083927,4.21875,0.241725
"ensemble-090",1993,0.731949367357675,2754.75,3763.58,68.572321,0.0802097040645168,4.11375,0.212125
"ensemble-090",1994,0.716257735168109,2686.1975,3750.3225,147.558297,0.0793762307933898,4.0115,0.2435
"ensemble-090",1995,0.701441683864407,2636.7,3758.9725,65.973576,0.0830598659102007,3.9375,0.21585
"ensemble-090",1996,0.693018975710444,2571.835,3711.06,161.228426,0.0955441377745258,3.8405,0.20635
"ensemble-090",1997,0.69530464294907,2620.2625,3768.51,63.77868,0.118716505417267,3.91275,0.261
"ensemble-090",1998,0.687445936473037,2640.4575,3840.9675,126.316407,0.130207336191138,3.943,0.301975
"ensemble-090",1999,0.674596917609022,2626.9175,3894.055,115.556479,0.15673920554828,3.92275,0.3211
"ensemble-090",2000,0.655381695777647,2545.2125,3883.5575,150.702373,0.159190811545994,3.801,0.306775
"ensemble-090",2001,0.637881420790212,2456.6775,3851.3075,75.066669,0.127323553245156,3.66875,0.2663
"ensemble-090",2002,0.623836029822795,2430.055,3895.3425,123.738079,0.122228172624104,3.629,0.333625
"ensemble-090",2003,0.609895939553104,2437.2875,3996.235,74.412464,0.145516646224536,3.6395,0.301025
"ensemble-090",2004,0.598106305276756,2407.4975,4025.2,144.067837,0.164020108096451,3.59525,0.428275
"ensemble-090",2005,0.582476284729446,2330.7075,4001.3775,78.621294,0.155898892877574,3.4805,0.337625
"ensemble-090",2006,0.570000876986548,2258.59,3962.4325,91.01951,0.173287398548489,3.3725,0.367525
"ensemble-090",2007,0.5589738544284,2215.75,3963.96,93.451828,0.17275145718642,3.30875,0.370525
"ensemble-090",2008,0.545016431317605,2127.815,3904.13,89.40303,0.244914068247404,3.17775,0.39845
"ensemble-090",2009,0.52949599403825,2012.56,3800.8975,106.806214,0.199904963240192,3.00525,0.41285
"ensemble-090",2010,0.512902855087767,1896.784,3698.135,76.282573,0.162919334320559,2.83225,0.352725
"ensemble-090",2011,0.500342582982204,1819.7835,3637.075,83.902993,0.208257132757961,2.7175,0.43955
"ensemble-090",2012,0.488553998769053,1754.2655,3590.73,140.224874,0.199190111859062,2.6195,0.453975
"ensemble-090",2013,0.477874740469616,1674.43725,3503.925,117.587895,0.193776245780909,2.5005,0.42565
"ensemble-090",2014,0.474554896248836,1654.29125,3485.985,72.301874,0.219973548645743,2.47025,0.467125
"ensemble-090",2015,0.476986907525536,1706.937,3578.5825,92.676016,0.188422689888138,2.549,0.41155
"ensemble-090",2016,0.476722610472878,1735.39425,3640.26,102.333899,0.258872463775276,2.59175,0.4283
"ensemble-090",2017,0.473516689451137,1709.355,3609.915,95.443731,0.172341136356561,2.5525,0.361325
"ensemble-090",2018,0.470397594995506,1678.56325,3568.3925,80.509014,0.199992515247856,2.5065,0.4305
"ensemble-090",2019,0.467118343890848,1659.007,3551.5775,81.516493,0.143262128947579,2.47725,0.385075
"ensemble-090",2020,0.466042607859653,1643.3175,3526.11,77.777258,0.245185293642193,2.454,0.41295
"ensemble-090",2021,0.468424622713925,1626.293,3471.835,76.262447,0.233782033938918,2.4285,0.4046
"ensemble-090",2022,0.467596519208296,1590.54125,3401.525,67.340783,0.304244940109781,2.375,0.444125
"ensemble-090",2023,0.458327366081611,1512.14,3299.2575,105.75802,0.325040073993533,2.258,0.47515
"ensemble-090",2024,0.441254428152493,1410.63525,3196.875,107.968096,0.211010927844943,2.10675,0.513725
"ensemble-091",1952,0.993588481349731,1349.7825,1358.4925,229.56072,0.00592689776204395,8.438,0.044685
"ensemble-091",1953,0.97424885722187,1347.525,1383.1425,203.884815,0.0055915300126539,8.4235,0.0414975
"ensemble-091",1954,0.964072561645987,1350.415,1400.74,273.126199,0.00384039775106406,8.44175,0.0276675
"ensemble-091",1955,0.956771995565099,1363.4575,1425.06,270.631182,0.00589940877950833,8.523,0.043075
