"ensemble_id","Component","Value"
"ensemble-080","Steepness prior",0.407654100553
"ensemble-080","Tagged Fish Reporting Rate Penalty Contribution",74.1865874875
"ensemble-080","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-080","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-080","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-080","Time Block Mean Selectivity Penalty",8.98488679013e-08
"ensemble-080","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-080","Unclassified objective residual",68.297927903739
"ensemble-081","Tag",7554.1922452996
"ensemble-081","Length frequency",80821.054650066
"ensemble-081","Weight frequency",0
"ensemble-081","Age",3604.67472469554
"ensemble-081","CPUE",-1058.982101592
"ensemble-081","Catch",0
"ensemble-081","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-081","Average Regional Recruitment Distribution Penalty Contribution",1.14772433335e-07
"ensemble-081","Do Everything Calc Penalty Contribution",0.149608016608
"ensemble-081","Effort dev penalty",0
"ensemble-081","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-081","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-081","Incident Selectivity Curvature Penalty",3.32538146591
"ensemble-081","Initial Population Age Composition Penalty Contribution",1.42884383334
"ensemble-081","Initial Population Recruitment Penalty Contribution",3.2646569355e-07
"ensemble-081","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-081","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-081","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-081","Mean length penalty",0
"ensemble-081","Movement Diffusion Coefficients Penalty Contribution",0.0475827458578
"ensemble-081","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-081","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-081","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-081","Overall Mean Selectivity Penalty",0
"ensemble-081","Q dev penalty",0
"ensemble-081","Regional Recruitment Deviates Penalty Contribution",154.609535015
"ensemble-081","Regional Recruitment Distribution Penalty Contribution",0.190821095721
"ensemble-081","Reset Penalty Contribution",0.000237853
"ensemble-081","Seasonal Catchability Penalty Contribution",0
"ensemble-081","Selectivity Deviations Penalty",0
"ensemble-081","Selectivity Form Penalty (all Fisheries)",0.519951844713
"ensemble-081","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-081","Steepness prior",0.452324916613
"ensemble-081","Tagged Fish Reporting Rate Penalty Contribution",61.1515464388
"ensemble-081","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-081","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-081","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-081","Time Block Mean Selectivity Penalty",8.34656077586e-08
"ensemble-081","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-081","Unclassified objective residual",95.6160678993328
"ensemble-082","Tag",7533.42688402622
"ensemble-082","Length frequency",80453.1819396946
"ensemble-082","Weight frequency",0
"ensemble-082","Age",3584.50571021846
"ensemble-082","CPUE",-1036.3278995867
"ensemble-082","Catch",0
"ensemble-082","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-082","Average Regional Recruitment Distribution Penalty Contribution",1.66193103723e-08
"ensemble-082","Do Everything Calc Penalty Contribution",0.322614506933
"ensemble-082","Effort dev penalty",0
"ensemble-082","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-082","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-082","Incident Selectivity Curvature Penalty",3.34621197054
"ensemble-082","Initial Population Age Composition Penalty Contribution",0.932246890727
"ensemble-082","Initial Population Recruitment Penalty Contribution",1.50711277156e-07
"ensemble-082","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-082","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-082","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-082","Mean length penalty",0
"ensemble-082","Movement Diffusion Coefficients Penalty Contribution",0.0475185386159
"ensemble-082","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-082","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-082","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-082","Overall Mean Selectivity Penalty",0
"ensemble-082","Q dev penalty",0
"ensemble-082","Regional Recruitment Deviates Penalty Contribution",147.470318504
"ensemble-082","Regional Recruitment Distribution Penalty Contribution",0.163496846646
"ensemble-082","Reset Penalty Contribution",0.000237899
"ensemble-082","Seasonal Catchability Penalty Contribution",0
"ensemble-082","Selectivity Deviations Penalty",0
"ensemble-082","Selectivity Form Penalty (all Fisheries)",0.585267868717
"ensemble-082","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-082","Steepness prior",0.350765464289
"ensemble-082","Tagged Fish Reporting Rate Penalty Contribution",113.439521419
"ensemble-082","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-082","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-082","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-082","Time Block Mean Selectivity Penalty",1.85877411241e-07
"ensemble-082","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-082","Unclassified objective residual",64.5779512379959
"ensemble-083","Tag",6306.09591794361
"ensemble-083","Length frequency",89985.5061683353
"ensemble-083","Weight frequency",0
"ensemble-083","Age",3585.81987657577
"ensemble-083","CPUE",-1067.4585835417
"ensemble-083","Catch",0
"ensemble-083","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-083","Average Regional Recruitment Distribution Penalty Contribution",1.86508657407e-08
"ensemble-083","Do Everything Calc Penalty Contribution",2.0490790134
"ensemble-083","Effort dev penalty",0
"ensemble-083","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-083","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-083","Incident Selectivity Curvature Penalty",3.40262226112
"ensemble-083","Initial Population Age Composition Penalty Contribution",1.40260949065
"ensemble-083","Initial Population Recruitment Penalty Contribution",1.24041501757e-07
"ensemble-083","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-083","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-083","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-083","Mean length penalty",0
"ensemble-083","Movement Diffusion Coefficients Penalty Contribution",0.0485869426228
"ensemble-083","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-083","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-083","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-083","Overall Mean Selectivity Penalty",0
"ensemble-083","Q dev penalty",0
"ensemble-083","Regional Recruitment Deviates Penalty Contribution",135.428514176
"ensemble-083","Regional Recruitment Distribution Penalty Contribution",0.154292877179
"ensemble-083","Reset Penalty Contribution",0.000225457
"ensemble-083","Seasonal Catchability Penalty Contribution",0
"ensemble-083","Selectivity Deviations Penalty",0
"ensemble-083","Selectivity Form Penalty (all Fisheries)",0.315156655528
"ensemble-083","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-083","Steepness prior",0.402554219744
"ensemble-083","Tagged Fish Reporting Rate Penalty Contribution",67.5587398085
"ensemble-083","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-083","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-083","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-083","Time Block Mean Selectivity Penalty",9.16280953334e-08
"ensemble-083","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-083","Unclassified objective residual",79.499965372117
"ensemble-084","Tag",7803.20425426714
"ensemble-084","Length frequency",84099.0851494344
"ensemble-084","Weight frequency",0
"ensemble-084","Age",3599.4460791945
"ensemble-084","CPUE",-1042.6486784984
"ensemble-084","Catch",0
"ensemble-084","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-084","Average Regional Recruitment Distribution Penalty Contribution",3.25744053953e-09
"ensemble-084","Do Everything Calc Penalty Contribution",0.099589168196
"ensemble-084","Effort dev penalty",0
"ensemble-084","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-084","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-084","Incident Selectivity Curvature Penalty",2.98604742471
"ensemble-084","Initial Population Age Composition Penalty Contribution",1.36657917072
"ensemble-084","Initial Population Recruitment Penalty Contribution",2.4009108065e-08
"ensemble-084","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-084","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-084","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-084","Mean length penalty",0
"ensemble-084","Movement Diffusion Coefficients Penalty Contribution",0.0490676181108
"ensemble-084","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-084","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-084","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-084","Overall Mean Selectivity Penalty",0
"ensemble-084","Q dev penalty",0
"ensemble-084","Regional Recruitment Deviates Penalty Contribution",141.177561599
"ensemble-084","Regional Recruitment Distribution Penalty Contribution",0.166569584721
"ensemble-084","Reset Penalty Contribution",0.00023588
"ensemble-084","Seasonal Catchability Penalty Contribution",0
"ensemble-084","Selectivity Deviations Penalty",0
"ensemble-084","Selectivity Form Penalty (all Fisheries)",0.378711588429
"ensemble-084","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-084","Steepness prior",0.371797554515
"ensemble-084","Tagged Fish Reporting Rate Penalty Contribution",63.5513472755
"ensemble-084","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-084","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-084","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-084","Time Block Mean Selectivity Penalty",2.52188840477e-07
"ensemble-084","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-084","Unclassified objective residual",78.0301845834038
"ensemble-085","Tag",7866.94061546255
"ensemble-085","Length frequency",79838.7599505685
"ensemble-085","Weight frequency",0
"ensemble-085","Age",3542.76385056479
"ensemble-085","CPUE",-1033.832092479
"ensemble-085","Catch",0
"ensemble-085","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-085","Average Regional Recruitment Distribution Penalty Contribution",7.54129700908e-08
"ensemble-085","Do Everything Calc Penalty Contribution",0.314118868104
"ensemble-085","Effort dev penalty",0
"ensemble-085","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-085","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-085","Incident Selectivity Curvature Penalty",3.76323382802
"ensemble-085","Initial Population Age Composition Penalty Contribution",0.859697512961
"ensemble-085","Initial Population Recruitment Penalty Contribution",4.65805764543e-07
"ensemble-085","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-085","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-085","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-085","Mean length penalty",0
"ensemble-085","Movement Diffusion Coefficients Penalty Contribution",0.0470545558907
"ensemble-085","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-085","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-085","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-085","Overall Mean Selectivity Penalty",0
"ensemble-085","Q dev penalty",0
"ensemble-085","Regional Recruitment Deviates Penalty Contribution",147.122873606
"ensemble-085","Regional Recruitment Distribution Penalty Contribution",0.148859330415
"ensemble-085","Reset Penalty Contribution",0.000254413
"ensemble-085","Seasonal Catchability Penalty Contribution",0
"ensemble-085","Selectivity Deviations Penalty",0
"ensemble-085","Selectivity Form Penalty (all Fisheries)",0.485942871178
"ensemble-085","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-085","Steepness prior",0.368807510568
"ensemble-085","Tagged Fish Reporting Rate Penalty Contribution",120.10148117
"ensemble-085","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-085","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-085","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-085","Time Block Mean Selectivity Penalty",4.2989256599e-07
"ensemble-085","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-085","Unclassified objective residual",63.8817271634762
"ensemble-086","Tag",6481.45938263299
"ensemble-086","Length frequency",79506.9825150986
"ensemble-086","Weight frequency",0
"ensemble-086","Age",3562.4418223304
"ensemble-086","CPUE",-1063.754187405
"ensemble-086","Catch",0
"ensemble-086","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-086","Average Regional Recruitment Distribution Penalty Contribution",1.76048445155e-07
"ensemble-086","Do Everything Calc Penalty Contribution",5.48108288746
"ensemble-086","Effort dev penalty",0
"ensemble-086","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-086","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-086","Incident Selectivity Curvature Penalty",4.41295688747
"ensemble-086","Initial Population Age Composition Penalty Contribution",0.666595472713
"ensemble-086","Initial Population Recruitment Penalty Contribution",6.05382253542e-07
"ensemble-086","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-086","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-086","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-086","Mean length penalty",0
"ensemble-086","Movement Diffusion Coefficients Penalty Contribution",0.0517647303431
"ensemble-086","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-086","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-086","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-086","Overall Mean Selectivity Penalty",0
"ensemble-086","Q dev penalty",0
"ensemble-086","Regional Recruitment Deviates Penalty Contribution",137.040949962
"ensemble-086","Regional Recruitment Distribution Penalty Contribution",0.178837157204
"ensemble-086","Reset Penalty Contribution",0.000233625
"ensemble-086","Seasonal Catchability Penalty Contribution",0
"ensemble-086","Selectivity Deviations Penalty",0
"ensemble-086","Selectivity Form Penalty (all Fisheries)",0.484006973034
"ensemble-086","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-086","Steepness prior",0.578821468899
"ensemble-086","Tagged Fish Reporting Rate Penalty Contribution",196.441648195
"ensemble-086","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-086","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-086","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-086","Time Block Mean Selectivity Penalty",3.74397984615e-07
"ensemble-086","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-086","Unclassified objective residual",65.3290965368797
"ensemble-087","Tag",6260.03712109799
"ensemble-087","Length frequency",95984.7710140851
"ensemble-087","Weight frequency",0
"ensemble-087","Age",3569.83752731411
"ensemble-087","CPUE",-1069.952798149
"ensemble-087","Catch",0
"ensemble-087","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-087","Average Regional Recruitment Distribution Penalty Contribution",1.97782696887e-08
"ensemble-087","Do Everything Calc Penalty Contribution",1.12009751645
"ensemble-087","Effort dev penalty",0
"ensemble-087","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-087","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-087","Incident Selectivity Curvature Penalty",2.91802458355
"ensemble-087","Initial Population Age Composition Penalty Contribution",1.16221698682
"ensemble-087","Initial Population Recruitment Penalty Contribution",5.61598233648e-08
"ensemble-087","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-087","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-087","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-087","Mean length penalty",0
"ensemble-087","Movement Diffusion Coefficients Penalty Contribution",0.046354824186
"ensemble-087","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-087","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-087","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-087","Overall Mean Selectivity Penalty",0
"ensemble-087","Q dev penalty",0
"ensemble-087","Regional Recruitment Deviates Penalty Contribution",146.979664864
"ensemble-087","Regional Recruitment Distribution Penalty Contribution",0.188811685099
"ensemble-087","Reset Penalty Contribution",0.00023427
"ensemble-087","Seasonal Catchability Penalty Contribution",0
"ensemble-087","Selectivity Deviations Penalty",0
"ensemble-087","Selectivity Form Penalty (all Fisheries)",0.1011705541
"ensemble-087","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-087","Steepness prior",0.29701483531
"ensemble-087","Tagged Fish Reporting Rate Penalty Contribution",156.317514637
"ensemble-087","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-087","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-087","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-087","Time Block Mean Selectivity Penalty",1.10355932748e-06
"ensemble-087","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-087","Unclassified objective residual",72.6532525957591
"ensemble-088","Tag",7112.59954235297
"ensemble-088","Length frequency",79846.5392729102
"ensemble-088","Weight frequency",0
"ensemble-088","Age",3585.76408564338
"ensemble-088","CPUE",-1079.68198773
"ensemble-088","Catch",0
"ensemble-088","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-088","Average Regional Recruitment Distribution Penalty Contribution",2.95301560982e-11
"ensemble-088","Do Everything Calc Penalty Contribution",0.244947180778
"ensemble-088","Effort dev penalty",0
"ensemble-088","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-088","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-088","Incident Selectivity Curvature Penalty",3.38960134972
"ensemble-088","Initial Population Age Composition Penalty Contribution",1.23413389368
"ensemble-088","Initial Population Recruitment Penalty Contribution",6.83118207587e-08
"ensemble-088","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-088","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-088","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-088","Mean length penalty",0
"ensemble-088","Movement Diffusion Coefficients Penalty Contribution",0.0484611070994
"ensemble-088","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-088","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-088","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-088","Overall Mean Selectivity Penalty",0
"ensemble-088","Q dev penalty",0
"ensemble-088","Regional Recruitment Deviates Penalty Contribution",153.715212488
"ensemble-088","Regional Recruitment Distribution Penalty Contribution",0.22378381399
"ensemble-088","Reset Penalty Contribution",0.000239773
"ensemble-088","Seasonal Catchability Penalty Contribution",0
"ensemble-088","Selectivity Deviations Penalty",0
"ensemble-088","Selectivity Form Penalty (all Fisheries)",0.11298722306
"ensemble-088","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-088","Steepness prior",0.394594142196
"ensemble-088","Tagged Fish Reporting Rate Penalty Contribution",98.4083242183
"ensemble-088","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-088","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-088","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-088","Time Block Mean Selectivity Penalty",5.42169686923e-08
"ensemble-088","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-088","Unclassified objective residual",81.6382566349203
"ensemble-089","Tag",7735.57126336844
"ensemble-089","Length frequency",84073.7606466482
"ensemble-089","Weight frequency",0
"ensemble-089","Age",3547.13187629859
"ensemble-089","CPUE",-1044.0324262485
"ensemble-089","Catch",0
"ensemble-089","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-089","Average Regional Recruitment Distribution Penalty Contribution",3.95317556467e-10
"ensemble-089","Do Everything Calc Penalty Contribution",0.276789107425
"ensemble-089","Effort dev penalty",0
"ensemble-089","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-089","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-089","Incident Selectivity Curvature Penalty",3.16481654828
"ensemble-089","Initial Population Age Composition Penalty Contribution",1.20022158349
"ensemble-089","Initial Population Recruitment Penalty Contribution",3.82142919514e-08
"ensemble-089","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-089","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-089","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-089","Mean length penalty",0
"ensemble-089","Movement Diffusion Coefficients Penalty Contribution",0.0469383896793
"ensemble-089","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-089","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-089","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-089","Overall Mean Selectivity Penalty",0
"ensemble-089","Q dev penalty",0
"ensemble-089","Regional Recruitment Deviates Penalty Contribution",142.686448698
"ensemble-089","Regional Recruitment Distribution Penalty Contribution",0.159483696191
"ensemble-089","Reset Penalty Contribution",0.000238566
"ensemble-089","Seasonal Catchability Penalty Contribution",0
"ensemble-089","Selectivity Deviations Penalty",0
"ensemble-089","Selectivity Form Penalty (all Fisheries)",0.162887528666
"ensemble-089","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-089","Steepness prior",0.329421975763
"ensemble-089","Tagged Fish Reporting Rate Penalty Contribution",61.9514781522
"ensemble-089","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-089","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-089","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-089","Time Block Mean Selectivity Penalty",5.89542707985e-08
"ensemble-089","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-089","Unclassified objective residual",67.943276000573
"ensemble-090","Tag",6813.0194351682
"ensemble-090","Length frequency",85074.1780058845
"ensemble-090","Weight frequency",0
"ensemble-090","Age",3636.20537660194
"ensemble-090","CPUE",-1047.574824105
"ensemble-090","Catch",0
"ensemble-090","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-090","Average Regional Recruitment Distribution Penalty Contribution",3.20384856423e-08
"ensemble-090","Do Everything Calc Penalty Contribution",0.277217162644
"ensemble-090","Effort dev penalty",0
"ensemble-090","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-090","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-090","Incident Selectivity Curvature Penalty",2.66778398772
"ensemble-090","Initial Population Age Composition Penalty Contribution",1.23399156552
"ensemble-090","Initial Population Recruitment Penalty Contribution",2.76687343498e-07
"ensemble-090","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-090","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-090","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-090","Mean length penalty",0
"ensemble-090","Movement Diffusion Coefficients Penalty Contribution",0.0479002339481
"ensemble-090","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-090","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-090","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-090","Overall Mean Selectivity Penalty",0
"ensemble-090","Q dev penalty",0
"ensemble-090","Regional Recruitment Deviates Penalty Contribution",148.216266504
"ensemble-090","Regional Recruitment Distribution Penalty Contribution",0.206211728847
"ensemble-090","Reset Penalty Contribution",0.000227218
"ensemble-090","Seasonal Catchability Penalty Contribution",0
"ensemble-090","Selectivity Deviations Penalty",0
"ensemble-090","Selectivity Form Penalty (all Fisheries)",1.04792696908
"ensemble-090","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-090","Steepness prior",0.288396699806
"ensemble-090","Tagged Fish Reporting Rate Penalty Contribution",121.174915549
"ensemble-090","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-090","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-090","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-090","Time Block Mean Selectivity Penalty",1.62992910191e-06
"ensemble-090","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-090","Unclassified objective residual",82.8652005523181
"ensemble-091","Tag",6716.05322836091
"ensemble-091","Length frequency",79689.5905175806
"ensemble-091","Weight frequency",0
"ensemble-091","Age",3630.65014532445
"ensemble-091","CPUE",-1078.9514281442
"ensemble-091","Catch",0
"ensemble-091","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-091","Average Regional Recruitment Distribution Penalty Contribution",2.88764567813e-11
"ensemble-091","Do Everything Calc Penalty Contribution",0.770911257166
"ensemble-091","Effort dev penalty",0
"ensemble-091","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-091","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-091","Incident Selectivity Curvature Penalty",2.65498810341
"ensemble-091","Initial Population Age Composition Penalty Contribution",1.04812880159
"ensemble-091","Initial Population Recruitment Penalty Contribution",7.04885378223e-08
"ensemble-091","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-091","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-091","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-091","Mean length penalty",0
"ensemble-091","Movement Diffusion Coefficients Penalty Contribution",0.0556472402956
"ensemble-091","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-091","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-091","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-091","Overall Mean Selectivity Penalty",0
"ensemble-091","Q dev penalty",0
"ensemble-091","Regional Recruitment Deviates Penalty Contribution",133.117032818
"ensemble-091","Regional Recruitment Distribution Penalty Contribution",0.182530847523
"ensemble-091","Reset Penalty Contribution",0.000223684
"ensemble-091","Seasonal Catchability Penalty Contribution",0
"ensemble-091","Selectivity Deviations Penalty",0
"ensemble-091","Selectivity Form Penalty (all Fisheries)",0.241487994821
"ensemble-091","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-091","Steepness prior",0.30230075395
"ensemble-091","Tagged Fish Reporting Rate Penalty Contribution",139.580903205
"ensemble-091","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-091","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-091","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-091","Time Block Mean Selectivity Penalty",9.00676297988e-07
"ensemble-091","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-091","Unclassified objective residual",65.3805389152985
"ensemble-092","Tag",6149.34387447423
"ensemble-092","Length frequency",84078.5078058932
"ensemble-092","Weight frequency",0
"ensemble-092","Age",3492.29330337131
"ensemble-092","CPUE",-1065.7529443746
"ensemble-092","Catch",0
"ensemble-092","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-092","Average Regional Recruitment Distribution Penalty Contribution",9.56453050094e-09
"ensemble-092","Do Everything Calc Penalty Contribution",1.80210363359
"ensemble-092","Effort dev penalty",0
"ensemble-092","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-092","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-092","Incident Selectivity Curvature Penalty",2.83541107522
"ensemble-092","Initial Population Age Composition Penalty Contribution",0.98395598462
"ensemble-092","Initial Population Recruitment Penalty Contribution",1.31477585508e-07
"ensemble-092","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-092","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-092","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-092","Mean length penalty",0
